time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-0.323426852431,1.29165203791,17.5884948148,0.188523849718,6.22862468532,0.0,-0.155801599773,1.75166117964,4.72448334456,0.220804514886,-0.0725796317774,0.0,424.1317022626818,424.8870124292608,423.68141260857146,425.1940870360464
2.700000000000002,-0.331592456915,1.40079805535,17.8753874971,0.201781887826,6.22407367223,0.0,-0.115949644027,1.88777299378,4.83767776876,0.221290302055,-0.0833547316715,0.0,467.6900348434586,466.8456609928923,468.53831728423836,468.6216827202231
2.760000000000002,-0.337420383015,1.51786643135,18.1665041785,0.21502874273,6.21905279573,0.0,-0.0778636673674,2.01563417529,4.86564882963,0.219744154127,-0.0843420554145,0.0,443.42072783432513,443.3338635154988,442.87430269137644,442.79555953408897
2.820000000000002,-0.340643523408,1.64359144606,18.4626059659,0.229453632781,6.21418966698,0.0,-0.0290819610832,2.17649327222,5.00322863095,0.264788172236,-0.0751762541841,0.0,477.37124370918747,478.06539998315003,477.61213039990764,481.0862506173459
2.880000000000002,-0.341079661112,1.77847336075,18.7634495398,0.244832034948,6.20978341985,0.0,0.0149364096841,2.320889094,5.02420613283,0.22830356195,-0.0701705335389,0.0,443.8339351353902,444.2404397618105,446.7170425618981,443.795739721401
2.940000000000002,-0.338611899157,1.92288070515,19.0678343423,0.258193619683,6.20523072344,0.0,0.0677251989135,2.49384977487,5.12087313212,0.208093815189,-0.0908489252077,0.0,471.2799652708608,469.6743163463385,470.43527953224316,468.913391157213
3.000000000000002,-0.33321392182,2.07682453836,19.373804871,0.270761238532,6.19932103819,0.0,0.112672937774,2.63856458425,5.0777944826,0.212057679962,-0.121702692571,0.0,427.6347545519617,424.98849967776835,427.64050366944326,428.0231051513093
3.0600000000000023,-0.32499692864,2.23970093594,19.6773183549,0.28368037555,6.19142156832,0.0,0.16183951427,2.7916110192,5.03889056731,0.221142617429,-0.17708945493,0.0,432.26496156177564,427.5518155622963,428.38336165301706,429.2028321854576
3.1200000000000023,-0.313233317378,2.41331448117,19.9830228962,0.296651974371,6.18108240547,0.0,0.231323322821,2.99653643313,5.14989984445,0.203813184704,-0.164180357295,0.0,478.5508160998738,479.50628519889995,479.3223722237662,478.04562193889035
3.1800000000000024,-0.297359104707,2.59868038927,20.2927083525,0.308931237142,6.17081111984,0.0,0.298711055386,3.18320855857,5.17206289619,0.206283082398,-0.191311498487,0.0,454.85336185707075,452.6466584932769,453.3590465587038,453.5976866045757
3.2400000000000024,-0.277748018021,2.7940986008,20.5994218599,0.320890196618,6.15918251475,0.0,0.355859702382,3.33156521079,5.05161142664,0.179380580436,-0.199334933232,0.0,405.8010063728508,405.03924707119523,408.7626978801595,406.3997625948033
3.3000000000000025,-0.253550695801,3.00102849113,20.9062105451,0.332137055827,6.14788402802,0.0,0.451857946997,3.56678385143,5.17311766381,0.200012880192,-0.172351000647,0.0,486.72990268944346,488.7138147197118,486.52492049442316,488.09781038162345
3.3600000000000025,-0.224113828461,3.22046456609,21.2149271738,0.344045154124,6.13801417065,0.0,0.530186700739,3.74852068511,5.1168600045,0.19519077732,-0.152195019209,0.0,432.53091441680044,434.19851600416155,432.92413029365446,432.55780810670376
